video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
9kCzPCoPP2U,17.15.11,"백반토론 나는 짐이다 171114(화) 9595쇼 ‘세상은 넓고, 조세회피처도 많죠?'",비디오세상만사,25,2017-11-14T04:47:11.000Z,"9595쇼|""백반토론""|""9595쇼 백반토론""|""배칠수 전영미 9595쇼""|""배칠수 전영미 백반토론""|""백반토론 풀버전""|""백반토론 다시듣기""|""9595쇼 다시듣기""|""주간모음""|""9595쇼 주간모음""|""백반토론 주간모음""|""김현정의 뉴스쇼""",29330,276,9,27,https://i.ytimg.com/vi/9kCzPCoPP2U/default.jpg,FALSE,FALSE,FALSE,"성대모사: 박근혜, 이명박, 전시녀. 배논객."
HmCt4-HNRDY,17.15.11,"[뉴스를 쪼다] 문재인 압박받는 이명박, '노무현'으로 반격? 640만불, 논두렁 시계로 반격?",조선일보 Video C,25,2017-11-13T11:05:14.000Z,"뉴스를쪼다|""이명박""",39955,114,86,111,https://i.ytimg.com/vi/HmCt4-HNRDY/default.jpg,FALSE,FALSE,FALSE,"문재인 압박받는 이명박 전 대통령, '노무현 카드'로 반격에 나설까. 이명박은 '노무현의  640만불 수수, 논두렁 시계' 증거로 반격에 나설까?                   \n\n이명박 전 대통령이 12일 공항에서 기자들 앞에 섰다. “지난 6개월간 적폐 청산을 보면서 이것이 과연 개혁이냐, 감정풀이냐, 정치 보복이냐는 의심이 들기 시작했다며 우리가 외교·안보 위기를 맞고 있는 가운데 군·정보기관이 무차별적이고 불공정하게 다뤄지는 것은 우리 안보를 더욱 위태롭게 만들고 국론을 분열시킨다”고 했다.\n\n이 전 대통령의 발언 이후 미묘한 얘기도 나왔다. “노무현 정부와 관련해서 우리도 할 얘기가 꽤 있다.”\n\n전전 대통령을 둘러싼 ‘적폐’ 논쟁. 어디까지 갈까. 그리고 반격에 나선 MB쪽은 대체 어떤 패를 쥐고 있을까. \n\n조선닷컴 ‘뉴스를 쪼다’는 이제 막 시작한 본격 전쟁을 짚었다. \n\n“검찰에서는 이명박 전 대통령에 대해 몇가지 혐의를 말하고 있습니다. 국정원과 군 사이버사령부의 정치 댓글, MBC, KBS에 블랙리스트 하달, 고 김대중 대통령 노벨평화상 취소 운동 지시 같은 것들이지요.” \n\n“진짜 ‘혐의’는 빠진 것 같은데요. ‘노무현을 검찰 수사해 결국 자살에 이르게 한 죄’ 아닌가요. 아마 이 수사를 하는 사람들도, 이 수사의 대상자들도 그렇게 판단하고 있는 것 아닐까요.” \n\n“이명박 대통령이 ‘정치보복, 감정풀이’라는 용어를 썼는데, 우리 말에 ‘감정풀이’라는 말은 없어요. 한풀이라는 말을 하고 싶었게죠. 우리는 이미 이명박이라는 이름이 나오는 순간부터 이 드라마가 어찌 돌아갈지 다 알고 있지 않았습니까. 다만 법치국가니까 그게 걸맞은 법적 근거를 찾는 중이지요.” \n\n“이명박 전 대통령의 공항 인터뷰는 좀 실망스러웠습니다. 지금 상황을 영화적으로 보자면, 성문을 밀고 들어섰더니 모든 병사가 갑옷을 입고 활을 겨누고 있는 그런 긴장된 상황입니다. 이 때 드디어 한마디를 꺼냅니다. 당당하게 해야 합니다. 그러나 이명박 전 대통령은  ‘안보가 위태롭다’ 이런 안보공세로 수사를 그냥 덮으려는 것처럼 말하고 있습니다. 사이버사령부 인원을 증원한 것은 그 2012년에 북한의 대대적인 디도스 공격이후였습니다. “정책적 판단으로 그렇게 했다. 그 과정에 내가 정치적으로 불법간여했다는 것이 나온다면 책임지겠다. 그러나 한풀이로 이런 식으로 접근한다면 정당하지 않다’ 당당히 말 했어야 합니다. 대한민국 대통령이었으니까요.” \n\n“이 전대통령 측에서 ‘노무현 정부에 대해서 꽤 할 말이 있다’고 했습니다. 이게 그저 허풍은 아닐 겁니다. 640만달러, 3만달러짜리 피아제 시계 이런 것들을 일반에 흘리는 과정에서 문제가 됐던 것이지 팩트 자체는 사실입니다. 아마도 국정원에서는 노 전 대통령 딸의 집을 구입하기 위해 환전한 내용 등을 다 파악했을 겁니다. 당시 수사가 대대적이어서 검찰에 소환된 인물이 많았으니까요. 서면이나 녹음, 영상 등 많은 자료를 갖고 있겠지요.”\n\n“그러나 검찰 자료는 이명박 측, 혹은 야권 측에 대선주자가 있을 때 나올 겁니다. 그게 나온다해도 맞서 싸울 ‘친이계’라는 게 별로 존재하지 않지요.”\n\n“이명박 대통령을 구속, 수감하거나 실형을 살게하면 우리나라는 ‘전직 대통령 두명이 감옥에 있는 나라’가 됩니다. 친박과 친이는 ‘친노계’보다 더 서로를 싫어했던 사이인데요.”\n\n“보수정권이 진보정권에게 패한 데는 친박과 친이의 증오심이 한 몫 했습니다.”"
9r5ncSsv59I,17.15.11,"손흥민, 차범근이 부르자 말없이 안겨서 울다!!! 차붐도 덩달어 코끝이 빨개집니다",Sports Highlights,17,2017-11-11T01:34:22.000Z,"차범근|""대한민국 콜롬비아""|""한국 콜롬비아""|""축구""|""평가전""|""국가대표""|""손흥민""|""분데스리가""|""기성용""|""이청용""|""김남일""|""차두리""|""이영표""|""박지성""|""하메스""|""로드리게스""|""고요한""|""월드컵""",335188,1094,40,323,https://i.ytimg.com/vi/9r5ncSsv59I/default.jpg,FALSE,FALSE,FALSE,설명
bee6yrxaF3M,17.15.11,나가지 말라고 아련하게 야옹하는 고양이,크림히어로즈,15,2017-11-14T08:00:01.000Z,"고양이|""새끼 고양이""|""목욕""|""발톱""|""먹방""|""먼치킨""|""노르웨이숲""|""엑조틱""|""집사""|""cat""|""kitten""|""猫""|""ねこ""|""스코티쉬 폴드""|""마중""|""사냥""|""영양식""",156481,4929,32,767,https://i.ytimg.com/vi/bee6yrxaF3M/default.jpg,FALSE,FALSE,FALSE,"집사가 밖에 나가려고 하면 항상 티티 고양이가 문 앞까지 따라 나와요.\n집에 돌아가도 항상 티티 고양이가 문 앞에서 집사를 기다리고 있어요.\n그래서 밖에 나갈 때마다 집사만을 기다리는 티티 고양이가 눈 앞에 아른거려서 집에 빨리 돌아가고 싶어요.\n\n일곱 고양이와 집사의 애정 넘치는 이야기\n\n♥ 고양이 케어\n일곱 고양이들을 케어하며 일어나는 사랑스러운 전쟁\n울버린으로 변신하는 고양이 발톱깎기, 무사히 마칠 수 있을까?\n\n♥ 고양이를 위한 요리\n신선한 재료로 집사가 직접 요리를 만들어 주는 고품격 미식회\n오늘은 고양이들이 맛있게 먹어 줄까?\n\n일곱 고양이와 함께하는 행복한 이야기\n\n구독하고 일곱 고양이의 랜선집사가 되어주세요.\n일상을 더 행복하고 재미있게 만들어줄 고양이 영웅들이 매일 저녁 여러분을 찾아갑니다.\n\nBGM\n\nFive Card Shuffle Kevin MacLeod (incompetech.com)\nLicensed under Creative Commons: By Attribution 3.0 License\nhttp://creativecommons.org/licenses/by/3.0/\n\nYou’re free to use this song in any of your videos, but you must include the following in your video description:\nGreen Leaves by Audionautix is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)\nArtist: http://audionautix.com/\n\nYou’re free to use this song in any of your videos, but you must include the following in your video description:\nPrelude No. 16 by Chris Zabriskie is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)\nSource: http://chriszabriskie.com/preludes/\nArtist: http://chriszabriskie.com/\n\nMontauk Point Kevin MacLeod (incompetech.com)\nLicensed under Creative Commons: By Attribution 3.0 License\nhttp://creativecommons.org/licenses/by/3.0/"
OZ73fwBPzxU,17.15.11,효과적으로 다크서클을 없애는 7가지 방법 - Be Healthy,BE HEALTHY,26,2017-06-07T14:36:00.000Z,"다크서클|""음식""|""없애는 방법""|""방법""|""자기계발""|""화장""|""휴식""|""마사지""",14178,6,0,2,https://i.ytimg.com/vi/OZ73fwBPzxU/default.jpg,FALSE,FALSE,FALSE,나이들어보이게 하는 주범인 다크써클 \n\n어떻게 하면 효과적으로 없앨 수 있을까요?\n\n7가지 꿀팁 대 방출!
DQJp8uoRSXk,17.15.11,17년11월13일 APEC에서도 외톨이 문재인(포토타임.환영만찬),나라애 tv,22,2017-11-13T00:49:55.000Z,"APEC|""APEC SUMMIT2017""",111133,3143,439,933,https://i.ytimg.com/vi/DQJp8uoRSXk/default.jpg,FALSE,FALSE,FALSE,통역없이는 의사소통안되니..보는 사람으로하여금 무척 지루하겠다는 생각.환영만찬장에서는 아베 옆에 앉아있는 문재인부부 앵글조차 안잡아주는...언제부터 대한민국의 국격이 이렇게 떨어졌나 싶을정도.
BOo4GnCfoEo,17.15.11,[TF영상] 성심병원 간호사 장기자랑 논란…키·체중 제한도 있어,thefact,24,2017-11-11T07:51:25.000Z,"성심병원|""한림대""|""간호사""|""장기자랑""",508548,429,278,1233,https://i.ytimg.com/vi/BOo4GnCfoEo/default.jpg,FALSE,FALSE,FALSE,수년간 이어져 온 성심병원 간호사 장기자랑 논란. 성심병원 일부 간호사들이 재단 체육대회에 동원돼 짧은 의상과 선정적인 춤을 추도록 강요받아 논란이 되고 있다.
YQ2lbAaw8SI,17.15.11,아는 형님 102회 예고편,JTBC Entertainment,24,2017-11-11T13:49:09.000Z,"JTBC|""제이티비씨""|""아는형님""|""백윤식""|""구하라""|""성동일""|""응답하라""|""카리스마""|""전학생""|""강호동""|""이수근""|""이상민""|""김영철""|""서장훈""|""민경훈""|""김희철""",449629,1877,81,383,https://i.ytimg.com/vi/YQ2lbAaw8SI/default.jpg,FALSE,FALSE,FALSE,'응답하라 아는 형님'\n\n하라네 하숙집에 빈 방이 나왔다!\n소식 듣고 몰려든 일곱 남자들\n하라 남편 자리 넘보는 지원자들\n어디로 튈지 모르는 하라 마음♡\n\n역대급 깜짝 전학생 백윤식!\n형님들을 압도하는 카리스마\n니들 다 피x 싼다?\n\n'예능과 영화는 종이 한 장 차이'\n[아는 형님] 11월 18일 토요일 저녁 8시 50분! 본방사수★\n\nPlease enter subtitle of this video in your own language. \nAnybody can enter subtitle by referring to existing English subtitle.\nYou can make viewers all over the world pleased with your subtitle.\nPlease click below link if you are interested in participating with subtitle.\n\nJTBC Youtube channel communicating with fans faster\nView more videos & informations ☞\n\n▶ official     : http://www.jtbc.co.kr\n▶ youtube   : http://www.youtube.com/jtbcentertainment\n▶ facebook : https://www.facebook.com/JTBClove\n▶ twitter     : https://twitter.com/jtbclove
8heoVhxBB6o,17.15.11,홍대 머리채 실제 영상,길라임TV,24,2017-11-14T01:42:38.000Z,[none],24402,12,37,36,https://i.ytimg.com/vi/8heoVhxBB6o/default.jpg,FALSE,FALSE,FALSE,좋아요와 구독하기 부탁드립니다.
Rp3sh8tZisA,17.15.11,눈앞에서 사라지게 하는 마술인척! 몰카를 해보았다! ㅋㅋㅋ 반응 대박! - 니키,니키 NICKY,24,2017-11-14T10:00:03.000Z,"마술|""마법""|""니키""|""니키양""|""매직""|""nicky""|""마술사""|""이은결""|""최현우""|""해법""|""카드""|""도구""|""동전""|""트릭""|""magic""|""magician""|""trick""|""학예회""|""인기""|""신기""|""놀라운""|""신기한""|""초능력""|""염력""|""속임수""|""사기""|""도박""|""장난""|""장난감""|""몰카""|""리뷰""|""창의적인""|""창의력""|""휴지""|""크리넥스""|""휴지 없애기""|""바보""|""바보 만들기""|""티슈""",21563,440,10,163,https://i.ytimg.com/vi/Rp3sh8tZisA/default.jpg,FALSE,FALSE,FALSE,"휴지로 몰카를 하는 쉽고 좋은 방법! 여러분들이 당하면 안속을 것 같죠? 하지만 모르면 속게 된다는거!ㅋㅋㅋㅋㅋㅋㅋ\n\n[니키 NICKY] 구독하기▶ https://goo.gl/Ac7ZAw ☆\n\n▶ 구독 & 좋아요 & 덧글 & 공유는 니키양에게 큰 힘이 됩니다! \n\n[니키 NICKY] 채널을 소개합니다!\n▶ 안녕하세요, 마술사 니키양입니다! 마술, 신기하지만 어렵고, 베일에 싸여있는 마술의 인식을 여러분들과 함께 즐길 수 있는 놀이이자 취미로! 일생생활을 바꾸는 새로운 재미로 만드는 니키양의 마술 전문 채널입니다. 함께 즐겨볼까요?\n\n니키 채널에서 다루고 있는 콘텐츠는~ \n\n영상을 통해 시청자분에게 직접 보여주는 “마술”! \n\n마술인지 CG인지 맞춰보는 “Magic or CG“!\n\n실생활용 쉽고 재미있는 마술을 자세히 알려주는 “마술 해법 강의!” \n\n세상을 마술사의 눈으로 본다! “매직아이”! \n\n요리! 인형 뽑기! 색다른 도전! 니키의 다양한 모습을 보여주는 “니키TV”! \n\n마술 도구에 대해 설명해주는 “니키잇템”! 등 마술과 관련하여 다양한 주제로 제작된 영상들을 업로드하고 있습니다. \n\n전 국민이 마술을 취미로 즐길 그 날까지~ 함께해주세요! :)\n\n\n♠니키양's 팬사서함。 서울특별시 금천구 가산디지털로2로 98 (IT캐슬) 1동 213호\n♥니키양 공식 팬카페。 https://goo.gl/uPR2vE\n♣카카오톡 플러스 친구。 http://pf.kakao.com/_pypxhxl\n◆SOK ent. (니키매직스튜디오)로 문의하기(E-mail)。 sok-ent@nate.com\n\n\nCopyright 2017. SOK entertainment(NickyMagicStudio) All Rights Reserved.\n해당 영상의 저작권은 SOK엔터테인먼트(니키매직스튜디오)에게 있습니다. 이 영상을 공유하는 것은 가능하나 허가 없이 변경/배포는 불가합니다."
cCegqohCFQs,17.15.11,김국진 전 부인 이윤성 이혼 이유(사유),NHH Daily News Stories,22,2017-11-12T04:27:15.000Z,"nhhdailynewsstories|""UCZeyMmqsiIEGAAOs5tYQG4w""",141878,114,82,11,https://i.ytimg.com/vi/cCegqohCFQs/default.jpg,FALSE,FALSE,FALSE,김국진 전 부인 이윤성 이혼 이유(사유) \n\n[Subscribe My Channel]: https://goo.gl/UY2SGc
gK0h_7zAegA,17.15.11,“홍대 버스킹 보다가 머리채 잡힌 피해자입니다” (심경전문),korean stars,24,2017-11-14T02:08:14.000Z,스타,26693,55,19,50,https://i.ytimg.com/vi/gK0h_7zAegA/default.jpg,FALSE,FALSE,FALSE,"홍대에서 버스킹 공연을 하던 댄스팀에게 머리채를 잡혔던 피해자가 억울함을... [더보기] \nHashtag #KoreanStartNews \n#kpopNews2017 || \n+ 100.000 Subscribe, please. I really appreciate it! Please Click Subscribe or Click here: https://goo.gl/1FetSz for Korean start channel. \nFan page: https://goo.gl/Du8JWc \n+I do not own any images. For information on copyright infringement, please contact: cammy2017123@gmai.com \nSource: https://www.dispatch.co.kr/988410 \nI will always put your website backlink and recommend them here."
cRZP4QEgicU,17.15.11,[리본명장면] 초대 구름의 수호자의 무기 !! 히바리쿄야의 봉고레박스,금발로리트윈테일,1,2017-11-13T12:51:48.000Z,"애니메이션|""하치만""|""티비플""|""명장면""|""원피스""|""히키가야""|""소드아트온라인""|""동방프로젝트""|""일베""|""jtbc""|""내청춘""|""2분기""|""3분기""|""1분기""|""추천""|""직업""|""미소녀""|""애니추천""|""꿀잼애니""|""니코니코동화""|""보컬로이드""|""코노스바""|""아리우디""|""아라우디""|""이치고""|""만해""|""호로화""|""바쿠야""|""쿠로사키""|""팬텀""|""메이플스토리""|""잔저스""",57766,118,5,54,https://i.ytimg.com/vi/cRZP4QEgicU/default.jpg,FALSE,FALSE,FALSE,리본 192화
evGMWiEqTYM,17.15.11,빈라덴 잡은 바로 그 총! 흥국HK416D 205만원 제일비싼 장난감총,보겸 TV,24,2017-11-14T10:30:19.000Z,"클래시로얄;|""clash;""|""royale;""|""보겸;""|""보겸TV;""|""슈마상;""|""도티;""|""롤;""|""오버워치;""|""원피스;""|""모바일게임;""|""lol;""|""리그오브레전드;""|""포켓몬;""|""먹방;""|""클로얄;""|""overwatch""|""총""|""HK416""|""장난감""|""TOY""|""장난감총""",317155,23144,145,3070,https://i.ytimg.com/vi/evGMWiEqTYM/default.jpg,FALSE,FALSE,FALSE,보겸TV 유튜브 구독하기 :: https://goo.gl/08r0gG\n보겸TV의 달달한 영상을 바로바로 시청하시려면 구독은 필수!\n광고&섭외 문의는 bokyem123@naver.com로 문의주세요.\n\n보겸이의 오버워치 영상 모음 :: https://goo.gl/tSbgv0\n보겸이의 롤 하이라이트 모음 :: http://goo.gl/It3CHa\n보겸이의 원피스 대백과사전 모음 ::  http://goo.gl/Psk9Uq\n보겸이의 클래시로얄(Clash Royale) 모음 :: https://goo.gl/7wFF3D\n보겸이 아프리카TV 방송국 :: http://afreeca.com/bokyem123\n보겸이 페이스북 친추 :: https://www.facebook.com/gbk123456\n다양한 콘텐츠로 여러분을 찾아 뵙겠습니다!
FT0jBSkCqjQ,17.15.11,[겁 없는 녀석들] 한반도 최고 허세남의 최후는?,ROAD FIGHTING CHAMPIONSHIP,17,2017-11-11T16:39:52.000Z,[none],225648,222,98,246,https://i.ytimg.com/vi/FT0jBSkCqjQ/default.jpg,FALSE,FALSE,FALSE,[겁 없는 녀석들] 한반도 최고 허세남의 최후는?
oX0l9OyhR-E,17.15.11,[세로라이브] 김동완 - 헤어지긴 한 걸까,딩고 뮤직,10,2017-11-14T09:00:29.000Z,"실화냐|""멜론""|""kpop""|""kpop live""|""ksinger""|""갓딩고""|""노래방라이브""|""kpop star""|""인기가요""|""세로라이브""|""dingo""|""kpoper""|""라이브""|""dingomusic""|""딩고뮤직""|""라이브 실화냐""|""딩고""|""스타라이브""|""최신가요""|""음악""|""kmusic""|""Top music""|""Top100""|""이슬라이브""|""아이돌""|""김동완""",29106,1831,8,288,https://i.ytimg.com/vi/oX0l9OyhR-E/default.jpg,FALSE,FALSE,FALSE,안녕하세요 Dingo Music(딩고 뮤직) 입니다.\n\n이번 영상은 김동완(Kim Dong Wan)의 ‘헤어지긴 한 걸까’ 세로라이브\n\n함께 볼까요?\n\n\n- Dingo Music 구독하기 -\nhttp://www.youtube.com/dingomusic?sub...
ZN5xYUaxT5E,17.15.11,[나루토 명장면]겁대가리 상실하고 5카게 회담에 쳐들어았다가 뚜까 맞는 사스케.....,more 애니,1,2017-11-13T13:33:34.000Z,"애니|""나루토""|""사스케""|""사륜안""|""미즈카케""|""more애니""",163241,511,29,345,https://i.ytimg.com/vi/ZN5xYUaxT5E/default.jpg,FALSE,FALSE,FALSE,영상을 재밌게 보셨다면 구독과 댓글과 좋아요 한번씩만 부탁드립니당 ♥♥♥♥♥
Ve0bcqPCu7M,17.15.11,"[CBS뉴스] 10만 명 대형교회 명성교회, '부자세습' 완료",TheCBSCROSS,25,2017-11-13T13:15:07.000Z,"명성교회|""김하나""|""김삼환""|""세습""|""위임""|""CBS""",15603,17,40,65,https://i.ytimg.com/vi/Ve0bcqPCu7M/default.jpg,FALSE,FALSE,FALSE,"등록 교인 수 10만 명의 대형교회인 서울 명성교회가 결국 김삼환 원로목사의 아들 김하나 목사로 이어지는 목회세습을 마무리지었다. \n\n명성교회는 주일 날인 12일 저녁 '김삼환 목사 원로목사 추대 및 김하나 목사 위임예식'을 진행했다. 같은 날 오전 시무하던 새노래명성교회에서 사임 인사를 전한 김하나 목사는 저녁에 명성교회 위임목사로 취임했다. 김하나 목사가 교인들에게 '아무 것도 정해지지 않았고, 언론이 앞서간다'는 의미의 발언을 했었던 것이 불과 2주 전 일이었다.\n\n위임 예배는 축제 분위기 속에 진행됐다. 김삼환 목사를 비롯해 명성교회 성도들의 표정에는 기쁨이 가득해 보였다. 예배에는 광성교회 김창인 원로목사를 비롯해 대한예수교장로회 통합총회 총회장을 지낸 안영로 목사와 노량진교회 림인식 원로목사, 안산제일교회 고훈 원로목사 등이 참석했다. \n\n예장통합총회 서울동남노회 관계자들이 위임식 진행\n\n설교를 한 김창인 목사는 '바통을 주고 받으며'라는 제목의 메시지를 통해 명성교회의 목회세습을 축하했다. \n\n'원로목사 추대식과 위임목사 예식'은 대한예수교장로회 서울동남노회 관계자들이 순서를 맡아 진행했다. 최관섭 목사(예장통합총회 서울동남노회장)이 김삼환 목사가 원로목사가 됨을 선포했으며, 고훈 목사는 축시를 전했다. 이어진 위임식에서는 김용석 목사(예장통합총회 서울동남노회 서기)가 김하나 목사를 소개했다. \n\n김삼환 목사는 여기까지 오게 해주신 하나님께 감사드린다며 남은 생애를 보답하며 살겠다고 말했다. \n\n김하나 목사는 사랑하는 원로 당회장 아버지 목사님, 우리 사랑하는 목사님께서 눈물로, 무릎으로 수많은 세월을 보냈다며 우리 장로님 권사님들이 여러분들이 그렇게 세운 교회라고 말했다. 그러면서 아버지 김삼환 원로목사의 목회철학을 잘 이어가겠노라 다짐했다.\n\n저는 그냥 우리 당회장 목사님(김삼환 목사)은 영원히 당회장 목사님으로 남으셨으면 좋겠습니다. 일반 명사가 아니라 고유명사 입니다. 저는 '담임목사'라고 불러 주십시오. 우리 모두가 목사님의 그 목회를 잘 마음에 새기고 이어 받아서 하나님께서 더욱 기뻐하시는 교회가 되기 위해 저 또한 더 겸손하게 더 낮은 자세로 임하겠습니다.\n\n김하나 목사는 '목회세습'에 대한 주위의 곱지 않은 시선에 대한 생각도 밝혔다. 김 목사는 세상과 교회의 우려를 공감한다면서도 저들의 우려가 우리에게 해당되지 않음을 증명해야 한다고 강조했다.\n\n김하나 목사는 마지막으로 하나님이 주신 자원을 하나님이 기뻐하시는 곳에 사용해야 한다며 하나님이 도와주실 것이라 믿는다고 덧붙였다. \n\n명성교회 일부 교인들, 취재기자 밀치며 과격 행동 취해\n\n예배당 안에서는 교인들끼리 잔치를 벌였지만, 바깥은 한바탕 소동이 이어졌다.\n\n김하나 목사의 위임예식 도중 세습은 안 된다는 내용으로 소리를 지른 교인은 곧바로 명성교회 교인들에 의해 끌려나와야 했고, 이 장면을 취재하던 기자들마저 교인들에게 봉변을 당하는 일도 벌어졌다. 교인들은 주먹을 올리는 행위를 하며 기자들을 위협하는 행동도 서슴지 않았다.\n\n명성교회 교인들은 한 방송사 카메라 기자의 멱살을 잡으며 벽으로 밀쳤고, 이 과정에서 한 인터넷 신문 기자는 '쿵' 소리가 날 정도로 땅바닥에 넘어지기도 했다. 자칫 큰 사고로 이어질 수 있었던 아찔한 상황이었다. \n\n명성교회 측은 신문기자들의 취재는 허용했지만, 방송사 카메라 기자들의 취재는 허용하지 않았다. 자유로은 취재를 보장하겠다던 교회측은 예배를 시작한 지 20분여가 지난 저녁 7시 20분경 갑자기 태도가 돌변해 카메라 기자에게 모두 밖으로 나가달라라고 요구했다. 여러 방송사를 대표해 한 명의 카메라기자만 남겠다고 해도 받아들이지 않을 정도로 카메라 녹화에 대해 불편한 심기를 드러냈다.\n\n명성교회 목회세습 둘러싼 논쟁 이어질 듯\n\n한편 교회개혁실천연대 등 교회세습반대운동연대 회원들은 오후 5시부터 명성교회 앞에서 세습 반대 시위를 펼쳤다. \n\n이와 함께 예장통합총회 서울동남노회 정상화를 위한 비상대책위원회는 김하나 목사 청빙안을 가결한 노회 결의가 무효라며, 총회 재판국에 소송을 제기할 예정이다. 이들은 또 사회 법정에도 문제를 제기할 뜻을 밝혀 명성교회 목회세습을 둘러싼 논란은 당분간 이어질 것으로 보인다."
ywZW3TZb-Bw,17.15.11,[신천지] 시온기독교선교센터 서울야고보지파 수료식 티저영상,신천지예수교증거장막성전,29,2017-11-13T11:37:18.000Z,"신천지|""수료식""|""서울야고보""|""시온기독교선교센터""",45220,275,138,28,https://i.ytimg.com/vi/ywZW3TZb-Bw/default.jpg,FALSE,FALSE,FALSE,[신천지] 시온기독교선교센터 106기 11반 서울야고보지파 수료식 티저영상\n\n11월 19일 정오 12시 실황중계 \n\nWWW.HMBC.TV\n\n■ 내용에 대해서 좀더 상세한 설명을 듣고 싶은 분은 신천지교회로 문의해주시기 바랍니다\n\n1. 말씀 강의 영상\nhttp://www.hmbc.tv/?cat=12\n\n2. 교리비교 영상(신천지 공식 홈페이지)\nhttp://www.shincheonji.kr/bl_wordCompareMovie\n\n3. 진짜 바로 알자 성경과 신천지 (신천지 공식 카페)\nhttp://cafe.daum.net/scjschool/E3qZ\n\n4. 신천지 자원봉사\nhttp://www.hmbc.tv/?cat=4\n\n5. 신천지 팟캐스트 하늘팟\nhttp://www.podbbang.com/ch/14531?e=22329780
4Jo1y2sEcm4,17.15.11,"171114 트럼프 중대발표 예정, 이화영 목사",이화영TV 태극기방송,27,2017-11-14T01:14:26.000Z,"박근혜|""정치""|""경제""|""사회""|""국가""|""종북""|""대통령""|""선거""|""핵무기""|""잠수함""|""최순실게이트""|""국정농단""|""민정수석""|""검찰""|""기소""|""불기소""|""김기춘""|""정호성""|""대한문""|""시청앞""|""광화문""|""데모""|""시위""|""경찰""|""야당""|""여당""|""문재인""|""박원순""|""김무성""|""유승민""|""홍준표""|""황교안""|""신문기자""|""신문사""|""언론""|""촛불시위""|""탄핵""|""탄핵소추""|""국회""|""국회의원""|""허위보도""|""노동조합""|""노조""|""전교조""|""변희재""|""정규재""|""이춘근""|""손석희""|""안철수""|""북한""|""친북""|""김일성""|""김정일""|""김정은""|""공산주의""|""공산주의자""|""통일""|""탈북자""|""민주노총""|""태영호""|""신의한수""|""태극기집회""|""촛불집회""|""청와대""|""신문""|""방송""|""헌재""|""헌법재판소""|""헌법재판관""|""대한민국""|""한국""|""미국""|""중국""|""일본""|""트럼프""|""매티스""|""계엄령""|""지만원""|""김진태""|""조선일보""|""중앙일보""|""동아일보""|""보수파""|""진보파""|""우파""|""좌파""|""우익""|""좌익""|""종북좌파""|""친미""|""반미""|""친일""|""반일""|""반공""|""친공""|""평화통일""|""적화통일""|""주사파""|""선제타격""|""참수작전""|""예방타격""|""류여해""|""전시작전통제권""|""주한미군""|""미사일""|""5.18""|""Donald Trump""|""Mattis""|""korea war""|""USA""",16954,880,7,57,https://i.ytimg.com/vi/4Jo1y2sEcm4/default.jpg,FALSE,FALSE,FALSE,"171114 트럼프 중대발표 예정, 이화영 목사"
GiuQ33p-jEU,17.15.11,머리에 우주를 품은 혜서니 ..♥ [feat. 기우쌤] ♥혜서니♥,혜서니,22,2017-11-13T10:00:00.000Z,"혜서니|""일상""|""뷰티""|""라이프""|""스타일""|""Life""|""Style""|""Bueaty""|""People""|""생활""|""Live""|""혜선""|""박혜선""|""리빙""|""Vlog""|""포토샵""|""혜선이""",386461,5135,349,1178,https://i.ytimg.com/vi/GiuQ33p-jEU/default.jpg,FALSE,FALSE,FALSE,♥혜서니♥의 일상 채널입니다.\n♥구독을 눌러주시면 혜서니의 일상을 항상 받아보실 수 있어요!♥\n\n혜서니의 다른 영상 보기 ::\nwww.youtube.com/user/Mr19940711/videos\n\n혜서니 페이스북 ::\nwww.facebook.com/hyesunee\n\n혜서니의 인스타그램 ::\nwww.instagram.com/hyesunee
QfWGF0yLIPQ,17.15.11,워너원 갖고싶어 옹성우 파트 모음(미친 미모 주의),옹이의 애착가방,24,2017-11-13T11:35:33.000Z,[none],25742,1000,7,152,https://i.ytimg.com/vi/QfWGF0yLIPQ/default.jpg,FALSE,FALSE,FALSE,성우 너무 잘생겨서 저는 이미 죽었습니다 저승에서 쓰는 거에요...
txg6RnfzM38,17.15.11,[칵션] 멜론음악 실시간 차트 11월 2주차 TOP30,칵션,10,2017-11-11T17:48:18.000Z,"칵션|""멜론""|""음악""|""방송""|""실시간""|""차트""|""최신가요""|""인기가요""|""TOP""|""BJ""|""베스트비제이""|""30""|""50""|""100""|""11월""|""2주""|""신곡""|""트와이스""|""멜로망스""|""업데이트""|""업로드""|""노래""|""뮤직""|""발라드""|""힙합""|""락""|""아프리카TV""",229002,649,110,97,https://i.ytimg.com/vi/txg6RnfzM38/default.jpg,FALSE,FALSE,FALSE,[칵션] 멜론음악 실시간 차트 11월 2주차 TOP30\n[아프리카TV] http://afreecatv.com/asozico\n매일 신곡 업데이트 24시간 방송 \n# 실시간 방송중 #
